Id,In_state_id,From_state_id,To_state_id,Adjustment,Effected_model_id,PSA_id
386,132,4,8,11.16249029,0,0
387,133,4,8,11.16249029,0,0
388,134,4,8,11.16249029,0,0
389,64,5,6,0.442216971,0,0
390,65,5,6,0.442216971,0,0
391,66,5,6,0.442216971,0,0
392,67,5,6,0.442216971,0,0
393,68,5,6,0.442216971,0,0
394,69,5,6,0.564393367,0,0
395,70,5,6,0.564393367,0,0
396,71,5,6,0.564393367,0,0
397,72,5,6,0.564393367,0,0
398,73,5,6,0.564393367,0,0
399,74,5,6,0.720324848,0,0
400,75,5,6,0.720324848,0,0
401,76,5,6,0.720324848,0,0
402,77,5,6,0.720324848,0,0
403,78,5,6,0.720324848,0,0
404,79,5,6,0.919337323,0,0
405,80,5,6,0.919337323,0,0
