Id,Model_id,Model_name,To_state_id,To_state_name,Sex_state_id,Race_state_id,Age,Probability
4276,0,NAFLD,2,No NAFLD,37,30,110,0.699758065
4277,0,NAFLD,2,No NAFLD,37,31,20,0.759806452
4278,0,NAFLD,2,No NAFLD,37,31,21,0.759806452
4279,0,NAFLD,2,No NAFLD,37,31,22,0.759806452
4280,0,NAFLD,2,No NAFLD,37,31,23,0.759806452
4281,0,NAFLD,2,No NAFLD,37,31,24,0.759806452
4282,0,NAFLD,2,No NAFLD,37,31,25,0.759806452
4283,0,NAFLD,2,No NAFLD,37,31,26,0.759806452
4284,0,NAFLD,2,No NAFLD,37,31,27,0.759806452
4285,0,NAFLD,2,No NAFLD,37,31,28,0.759806452
4286,0,NAFLD,2,No NAFLD,37,31,29,0.759806452
4287,0,NAFLD,2,No NAFLD,37,31,30,0.759806452
4288,0,NAFLD,2,No NAFLD,37,31,31,0.759806452
4289,0,NAFLD,2,No NAFLD,37,31,32,0.759806452
4290,0,NAFLD,2,No NAFLD,37,31,33,0.759806452
4291,0,NAFLD,2,No NAFLD,37,31,34,0.759806452
4292,0,NAFLD,2,No NAFLD,37,31,35,0.759806452
4293,0,NAFLD,2,No NAFLD,37,31,36,0.759806452
4294,0,NAFLD,2,No NAFLD,37,31,37,0.759806452
4295,0,NAFLD,2,No NAFLD,37,31,38,0.759806452
4296,0,NAFLD,2,No NAFLD,37,31,39,0.759806452
4297,0,NAFLD,2,No NAFLD,37,31,40,0.759806452
4298,0,NAFLD,2,No NAFLD,37,31,41,0.759806452
4299,0,NAFLD,2,No NAFLD,37,31,42,0.759806452
4300,0,NAFLD,2,No NAFLD,37,31,43,0.759806452
4301,0,NAFLD,2,No NAFLD,37,31,44,0.759806452
4302,0,NAFLD,2,No NAFLD,37,31,45,0.759806452
4303,0,NAFLD,2,No NAFLD,37,31,46,0.759806452
4304,0,NAFLD,2,No NAFLD,37,31,47,0.759806452
4305,0,NAFLD,2,No NAFLD,37,31,48,0.759806452
4306,0,NAFLD,2,No NAFLD,37,31,49,0.759806452
4307,0,NAFLD,2,No NAFLD,37,31,50,0.759806452
4308,0,NAFLD,2,No NAFLD,37,31,51,0.759806452
4309,0,NAFLD,2,No NAFLD,37,31,52,0.759806452
4310,0,NAFLD,2,No NAFLD,37,31,53,0.759806452
4311,0,NAFLD,2,No NAFLD,37,31,54,0.759806452
4312,0,NAFLD,2,No NAFLD,37,31,55,0.759806452
4313,0,NAFLD,2,No NAFLD,37,31,56,0.759806452
4314,0,NAFLD,2,No NAFLD,37,31,57,0.759806452
4315,0,NAFLD,2,No NAFLD,37,31,58,0.759806452
4316,0,NAFLD,2,No NAFLD,37,31,59,0.759806452
4317,0,NAFLD,2,No NAFLD,37,31,60,0.759806452
4318,0,NAFLD,2,No NAFLD,37,31,61,0.759806452
4319,0,NAFLD,2,No NAFLD,37,31,62,0.759806452
4320,0,NAFLD,2,No NAFLD,37,31,63,0.759806452
4321,0,NAFLD,2,No NAFLD,37,31,64,0.759806452
4322,0,NAFLD,2,No NAFLD,37,31,65,0.759806452
4323,0,NAFLD,2,No NAFLD,37,31,66,0.759806452
4324,0,NAFLD,2,No NAFLD,37,31,67,0.759806452
4325,0,NAFLD,2,No NAFLD,37,31,68,0.759806452
4326,0,NAFLD,2,No NAFLD,37,31,69,0.759806452
4327,0,NAFLD,2,No NAFLD,37,31,70,0.759806452
4328,0,NAFLD,2,No NAFLD,37,31,71,0.759806452
4329,0,NAFLD,2,No NAFLD,37,31,72,0.759806452
4330,0,NAFLD,2,No NAFLD,37,31,73,0.759806452
4331,0,NAFLD,2,No NAFLD,37,31,74,0.759806452
4332,0,NAFLD,2,No NAFLD,37,31,75,0.759806452
4333,0,NAFLD,2,No NAFLD,37,31,76,0.759806452
4334,0,NAFLD,2,No NAFLD,37,31,77,0.759806452
4335,0,NAFLD,2,No NAFLD,37,31,78,0.759806452
4336,0,NAFLD,2,No NAFLD,37,31,79,0.759806452
4337,0,NAFLD,2,No NAFLD,37,31,80,0.759806452
4338,0,NAFLD,2,No NAFLD,37,31,81,0.759806452
4339,0,NAFLD,2,No NAFLD,37,31,82,0.759806452
4340,0,NAFLD,2,No NAFLD,37,31,83,0.759806452
4341,0,NAFLD,2,No NAFLD,37,31,84,0.759806452
4342,0,NAFLD,2,No NAFLD,37,31,85,0.759806452
4343,0,NAFLD,2,No NAFLD,37,31,86,0.759806452
4344,0,NAFLD,2,No NAFLD,37,31,87,0.759806452
4345,0,NAFLD,2,No NAFLD,37,31,88,0.759806452
4346,0,NAFLD,2,No NAFLD,37,31,89,0.759806452
4347,0,NAFLD,2,No NAFLD,37,31,90,0.759806452
4348,0,NAFLD,2,No NAFLD,37,31,91,0.759806452
4349,0,NAFLD,2,No NAFLD,37,31,92,0.759806452
4350,0,NAFLD,2,No NAFLD,37,31,93,0.759806452
4351,0,NAFLD,2,No NAFLD,37,31,94,0.759806452
4352,0,NAFLD,2,No NAFLD,37,31,95,0.759806452
4353,0,NAFLD,2,No NAFLD,37,31,96,0.759806452
4354,0,NAFLD,2,No NAFLD,37,31,97,0.759806452
4355,0,NAFLD,2,No NAFLD,37,31,98,0.759806452
4356,0,NAFLD,2,No NAFLD,37,31,99,0.759806452
4357,0,NAFLD,2,No NAFLD,37,31,100,0.759806452
4358,0,NAFLD,2,No NAFLD,37,31,101,0.759806452
4359,0,NAFLD,2,No NAFLD,37,31,102,0.759806452
4360,0,NAFLD,2,No NAFLD,37,31,103,0.759806452
4361,0,NAFLD,2,No NAFLD,37,31,104,0.759806452
4362,0,NAFLD,2,No NAFLD,37,31,105,0.759806452
4363,0,NAFLD,2,No NAFLD,37,31,106,0.759806452
4364,0,NAFLD,2,No NAFLD,37,31,107,0.759806452
4365,0,NAFLD,2,No NAFLD,37,31,108,0.759806452
4366,0,NAFLD,2,No NAFLD,37,31,109,0.759806452
4367,0,NAFLD,2,No NAFLD,37,31,110,0.759806452
4368,0,NAFLD,3,Steatosis,36,32,20,0.4005
4369,0,NAFLD,3,Steatosis,36,32,21,0.4005
4370,0,NAFLD,3,Steatosis,36,32,22,0.4005
4371,0,NAFLD,3,Steatosis,36,32,23,0.4005
4372,0,NAFLD,3,Steatosis,36,32,24,0.4005
4373,0,NAFLD,3,Steatosis,36,32,25,0.4005
4374,0,NAFLD,3,Steatosis,36,32,26,0.4005
4375,0,NAFLD,3,Steatosis,36,32,27,0.4005
4376,0,NAFLD,3,Steatosis,36,32,28,0.4005
4377,0,NAFLD,3,Steatosis,36,32,29,0.4005
4378,0,NAFLD,3,Steatosis,36,32,30,0.4005
4379,0,NAFLD,3,Steatosis,36,32,31,0.4005
4380,0,NAFLD,3,Steatosis,36,32,32,0.4005
4381,0,NAFLD,3,Steatosis,36,32,33,0.4005
4382,0,NAFLD,3,Steatosis,36,32,34,0.4005
4383,0,NAFLD,3,Steatosis,36,32,35,0.4005
4384,0,NAFLD,3,Steatosis,36,32,36,0.4005
4385,0,NAFLD,3,Steatosis,36,32,37,0.4005
4386,0,NAFLD,3,Steatosis,36,32,38,0.4005
4387,0,NAFLD,3,Steatosis,36,32,39,0.4005
4388,0,NAFLD,3,Steatosis,36,32,40,0.4005
4389,0,NAFLD,3,Steatosis,36,32,41,0.4005
4390,0,NAFLD,3,Steatosis,36,32,42,0.4005
4391,0,NAFLD,3,Steatosis,36,32,43,0.4005
4392,0,NAFLD,3,Steatosis,36,32,44,0.4005
4393,0,NAFLD,3,Steatosis,36,32,45,0.4005
4394,0,NAFLD,3,Steatosis,36,32,46,0.4005
4395,0,NAFLD,3,Steatosis,36,32,47,0.4005
4396,0,NAFLD,3,Steatosis,36,32,48,0.4005
4397,0,NAFLD,3,Steatosis,36,32,49,0.4005
4398,0,NAFLD,3,Steatosis,36,32,50,0.4005
4399,0,NAFLD,3,Steatosis,36,32,51,0.4005
4400,0,NAFLD,3,Steatosis,36,32,52,0.4005
4401,0,NAFLD,3,Steatosis,36,32,53,0.4005
4402,0,NAFLD,3,Steatosis,36,32,54,0.4005
4403,0,NAFLD,3,Steatosis,36,32,55,0.4005
4404,0,NAFLD,3,Steatosis,36,32,56,0.4005
4405,0,NAFLD,3,Steatosis,36,32,57,0.4005
4406,0,NAFLD,3,Steatosis,36,32,58,0.4005
4407,0,NAFLD,3,Steatosis,36,32,59,0.4005
4408,0,NAFLD,3,Steatosis,36,32,60,0.4005
4409,0,NAFLD,3,Steatosis,36,32,61,0.4005
4410,0,NAFLD,3,Steatosis,36,32,62,0.4005
4411,0,NAFLD,3,Steatosis,36,32,63,0.4005
4412,0,NAFLD,3,Steatosis,36,32,64,0.4005
4413,0,NAFLD,3,Steatosis,36,32,65,0.4005
4414,0,NAFLD,3,Steatosis,36,32,66,0.4005
4415,0,NAFLD,3,Steatosis,36,32,67,0.4005
4416,0,NAFLD,3,Steatosis,36,32,68,0.4005
4417,0,NAFLD,3,Steatosis,36,32,69,0.4005
4418,0,NAFLD,3,Steatosis,36,32,70,0.4005
4419,0,NAFLD,3,Steatosis,36,32,71,0.4005
4420,0,NAFLD,3,Steatosis,36,32,72,0.4005
4421,0,NAFLD,3,Steatosis,36,32,73,0.4005
4422,0,NAFLD,3,Steatosis,36,32,74,0.4005
4423,0,NAFLD,3,Steatosis,36,32,75,0.4005
4424,0,NAFLD,3,Steatosis,36,32,76,0.4005
4425,0,NAFLD,3,Steatosis,36,32,77,0.4005
4426,0,NAFLD,3,Steatosis,36,32,78,0.4005
4427,0,NAFLD,3,Steatosis,36,32,79,0.4005
4428,0,NAFLD,3,Steatosis,36,32,80,0.4005
4429,0,NAFLD,3,Steatosis,36,32,81,0.4005
4430,0,NAFLD,3,Steatosis,36,32,82,0.4005
4431,0,NAFLD,3,Steatosis,36,32,83,0.4005
4432,0,NAFLD,3,Steatosis,36,32,84,0.4005
4433,0,NAFLD,3,Steatosis,36,32,85,0.4005
4434,0,NAFLD,3,Steatosis,36,32,86,0.4005
4435,0,NAFLD,3,Steatosis,36,32,87,0.4005
4436,0,NAFLD,3,Steatosis,36,32,88,0.4005
4437,0,NAFLD,3,Steatosis,36,32,89,0.4005
4438,0,NAFLD,3,Steatosis,36,32,90,0.4005
4439,0,NAFLD,3,Steatosis,36,32,91,0.4005
4440,0,NAFLD,3,Steatosis,36,32,92,0.4005
4441,0,NAFLD,3,Steatosis,36,32,93,0.4005
4442,0,NAFLD,3,Steatosis,36,32,94,0.4005
4443,0,NAFLD,3,Steatosis,36,32,95,0.4005
4444,0,NAFLD,3,Steatosis,36,32,96,0.4005
4445,0,NAFLD,3,Steatosis,36,32,97,0.4005
4446,0,NAFLD,3,Steatosis,36,32,98,0.4005
4447,0,NAFLD,3,Steatosis,36,32,99,0.4005
4448,0,NAFLD,3,Steatosis,36,32,100,0.4005
4449,0,NAFLD,3,Steatosis,36,32,101,0.4005
4450,0,NAFLD,3,Steatosis,36,32,102,0.4005
4451,0,NAFLD,3,Steatosis,36,32,103,0.4005
4452,0,NAFLD,3,Steatosis,36,32,104,0.4005
4453,0,NAFLD,3,Steatosis,36,32,105,0.4005
4454,0,NAFLD,3,Steatosis,36,32,106,0.4005
4455,0,NAFLD,3,Steatosis,36,32,107,0.4005
4456,0,NAFLD,3,Steatosis,36,32,108,0.4005
4457,0,NAFLD,3,Steatosis,36,32,109,0.4005
4458,0,NAFLD,3,Steatosis,36,32,110,0.4005
4459,0,NAFLD,3,Steatosis,36,30,20,0.267
4460,0,NAFLD,3,Steatosis,36,30,21,0.267
4461,0,NAFLD,3,Steatosis,36,30,22,0.267
4462,0,NAFLD,3,Steatosis,36,30,23,0.267
4463,0,NAFLD,3,Steatosis,36,30,24,0.267
4464,0,NAFLD,3,Steatosis,36,30,25,0.267
4465,0,NAFLD,3,Steatosis,36,30,26,0.267
4466,0,NAFLD,3,Steatosis,36,30,27,0.267
4467,0,NAFLD,3,Steatosis,36,30,28,0.267
4468,0,NAFLD,3,Steatosis,36,30,29,0.267
4469,0,NAFLD,3,Steatosis,36,30,30,0.267
4470,0,NAFLD,3,Steatosis,36,30,31,0.267
4471,0,NAFLD,3,Steatosis,36,30,32,0.267
4472,0,NAFLD,3,Steatosis,36,30,33,0.267
4473,0,NAFLD,3,Steatosis,36,30,34,0.267
4474,0,NAFLD,3,Steatosis,36,30,35,0.267
4475,0,NAFLD,3,Steatosis,36,30,36,0.267
4476,0,NAFLD,3,Steatosis,36,30,37,0.267
4477,0,NAFLD,3,Steatosis,36,30,38,0.267
4478,0,NAFLD,3,Steatosis,36,30,39,0.267
4479,0,NAFLD,3,Steatosis,36,30,40,0.267
4480,0,NAFLD,3,Steatosis,36,30,41,0.267
4481,0,NAFLD,3,Steatosis,36,30,42,0.267
4482,0,NAFLD,3,Steatosis,36,30,43,0.267
4483,0,NAFLD,3,Steatosis,36,30,44,0.267
4484,0,NAFLD,3,Steatosis,36,30,45,0.267
4485,0,NAFLD,3,Steatosis,36,30,46,0.267
4486,0,NAFLD,3,Steatosis,36,30,47,0.267
4487,0,NAFLD,3,Steatosis,36,30,48,0.267
4488,0,NAFLD,3,Steatosis,36,30,49,0.267
4489,0,NAFLD,3,Steatosis,36,30,50,0.267
4490,0,NAFLD,3,Steatosis,36,30,51,0.267
4491,0,NAFLD,3,Steatosis,36,30,52,0.267
4492,0,NAFLD,3,Steatosis,36,30,53,0.267
4493,0,NAFLD,3,Steatosis,36,30,54,0.267
4494,0,NAFLD,3,Steatosis,36,30,55,0.267
4495,0,NAFLD,3,Steatosis,36,30,56,0.267
4496,0,NAFLD,3,Steatosis,36,30,57,0.267
4497,0,NAFLD,3,Steatosis,36,30,58,0.267
4498,0,NAFLD,3,Steatosis,36,30,59,0.267
4499,0,NAFLD,3,Steatosis,36,30,60,0.267
4500,0,NAFLD,3,Steatosis,36,30,61,0.267
4501,0,NAFLD,3,Steatosis,36,30,62,0.267
4502,0,NAFLD,3,Steatosis,36,30,63,0.267
4503,0,NAFLD,3,Steatosis,36,30,64,0.267
4504,0,NAFLD,3,Steatosis,36,30,65,0.267
4505,0,NAFLD,3,Steatosis,36,30,66,0.267
4506,0,NAFLD,3,Steatosis,36,30,67,0.267
4507,0,NAFLD,3,Steatosis,36,30,68,0.267
4508,0,NAFLD,3,Steatosis,36,30,69,0.267
4509,0,NAFLD,3,Steatosis,36,30,70,0.267
4510,0,NAFLD,3,Steatosis,36,30,71,0.267
4511,0,NAFLD,3,Steatosis,36,30,72,0.267
4512,0,NAFLD,3,Steatosis,36,30,73,0.267
4513,0,NAFLD,3,Steatosis,36,30,74,0.267
4514,0,NAFLD,3,Steatosis,36,30,75,0.267
4515,0,NAFLD,3,Steatosis,36,30,76,0.267
4516,0,NAFLD,3,Steatosis,36,30,77,0.267
4517,0,NAFLD,3,Steatosis,36,30,78,0.267
4518,0,NAFLD,3,Steatosis,36,30,79,0.267
4519,0,NAFLD,3,Steatosis,36,30,80,0.267
4520,0,NAFLD,3,Steatosis,36,30,81,0.267
4521,0,NAFLD,3,Steatosis,36,30,82,0.267
4522,0,NAFLD,3,Steatosis,36,30,83,0.267
4523,0,NAFLD,3,Steatosis,36,30,84,0.267
4524,0,NAFLD,3,Steatosis,36,30,85,0.267
4525,0,NAFLD,3,Steatosis,36,30,86,0.267
4526,0,NAFLD,3,Steatosis,36,30,87,0.267
4527,0,NAFLD,3,Steatosis,36,30,88,0.267
4528,0,NAFLD,3,Steatosis,36,30,89,0.267
4529,0,NAFLD,3,Steatosis,36,30,90,0.267
4530,0,NAFLD,3,Steatosis,36,30,91,0.267
4531,0,NAFLD,3,Steatosis,36,30,92,0.267
4532,0,NAFLD,3,Steatosis,36,30,93,0.267
4533,0,NAFLD,3,Steatosis,36,30,94,0.267
4534,0,NAFLD,3,Steatosis,36,30,95,0.267
4535,0,NAFLD,3,Steatosis,36,30,96,0.267
4536,0,NAFLD,3,Steatosis,36,30,97,0.267
4537,0,NAFLD,3,Steatosis,36,30,98,0.267
4538,0,NAFLD,3,Steatosis,36,30,99,0.267
4539,0,NAFLD,3,Steatosis,36,30,100,0.267
4540,0,NAFLD,3,Steatosis,36,30,101,0.267
4541,0,NAFLD,3,Steatosis,36,30,102,0.267
4542,0,NAFLD,3,Steatosis,36,30,103,0.267
4543,0,NAFLD,3,Steatosis,36,30,104,0.267
4544,0,NAFLD,3,Steatosis,36,30,105,0.267
4545,0,NAFLD,3,Steatosis,36,30,106,0.267
4546,0,NAFLD,3,Steatosis,36,30,107,0.267
4547,0,NAFLD,3,Steatosis,36,30,108,0.267
4548,0,NAFLD,3,Steatosis,36,30,109,0.267
4549,0,NAFLD,3,Steatosis,36,30,110,0.267
4550,0,NAFLD,3,Steatosis,36,31,20,0.2136
4551,0,NAFLD,3,Steatosis,36,31,21,0.2136
4552,0,NAFLD,3,Steatosis,36,31,22,0.2136
4553,0,NAFLD,3,Steatosis,36,31,23,0.2136
4554,0,NAFLD,3,Steatosis,36,31,24,0.2136
4555,0,NAFLD,3,Steatosis,36,31,25,0.2136
4556,0,NAFLD,3,Steatosis,36,31,26,0.2136
4557,0,NAFLD,3,Steatosis,36,31,27,0.2136
4558,0,NAFLD,3,Steatosis,36,31,28,0.2136
4559,0,NAFLD,3,Steatosis,36,31,29,0.2136
4560,0,NAFLD,3,Steatosis,36,31,30,0.2136
4561,0,NAFLD,3,Steatosis,36,31,31,0.2136
4562,0,NAFLD,3,Steatosis,36,31,32,0.2136
4563,0,NAFLD,3,Steatosis,36,31,33,0.2136
4564,0,NAFLD,3,Steatosis,36,31,34,0.2136
4565,0,NAFLD,3,Steatosis,36,31,35,0.2136
4566,0,NAFLD,3,Steatosis,36,31,36,0.2136
4567,0,NAFLD,3,Steatosis,36,31,37,0.2136
4568,0,NAFLD,3,Steatosis,36,31,38,0.2136
4569,0,NAFLD,3,Steatosis,36,31,39,0.2136
4570,0,NAFLD,3,Steatosis,36,31,40,0.2136
4571,0,NAFLD,3,Steatosis,36,31,41,0.2136
4572,0,NAFLD,3,Steatosis,36,31,42,0.2136
4573,0,NAFLD,3,Steatosis,36,31,43,0.2136
4574,0,NAFLD,3,Steatosis,36,31,44,0.2136
4575,0,NAFLD,3,Steatosis,36,31,45,0.2136
4576,0,NAFLD,3,Steatosis,36,31,46,0.2136
4577,0,NAFLD,3,Steatosis,36,31,47,0.2136
4578,0,NAFLD,3,Steatosis,36,31,48,0.2136
4579,0,NAFLD,3,Steatosis,36,31,49,0.2136
4580,0,NAFLD,3,Steatosis,36,31,50,0.2136
4581,0,NAFLD,3,Steatosis,36,31,51,0.2136
4582,0,NAFLD,3,Steatosis,36,31,52,0.2136
4583,0,NAFLD,3,Steatosis,36,31,53,0.2136
4584,0,NAFLD,3,Steatosis,36,31,54,0.2136
4585,0,NAFLD,3,Steatosis,36,31,55,0.2136
4586,0,NAFLD,3,Steatosis,36,31,56,0.2136
4587,0,NAFLD,3,Steatosis,36,31,57,0.2136
4588,0,NAFLD,3,Steatosis,36,31,58,0.2136
4589,0,NAFLD,3,Steatosis,36,31,59,0.2136
4590,0,NAFLD,3,Steatosis,36,31,60,0.2136
4591,0,NAFLD,3,Steatosis,36,31,61,0.2136
4592,0,NAFLD,3,Steatosis,36,31,62,0.2136
4593,0,NAFLD,3,Steatosis,36,31,63,0.2136
4594,0,NAFLD,3,Steatosis,36,31,64,0.2136
4595,0,NAFLD,3,Steatosis,36,31,65,0.2136
4596,0,NAFLD,3,Steatosis,36,31,66,0.2136
4597,0,NAFLD,3,Steatosis,36,31,67,0.2136
4598,0,NAFLD,3,Steatosis,36,31,68,0.2136
4599,0,NAFLD,3,Steatosis,36,31,69,0.2136
4600,0,NAFLD,3,Steatosis,36,31,70,0.2136
4601,0,NAFLD,3,Steatosis,36,31,71,0.2136
4602,0,NAFLD,3,Steatosis,36,31,72,0.2136
4603,0,NAFLD,3,Steatosis,36,31,73,0.2136
4604,0,NAFLD,3,Steatosis,36,31,74,0.2136
4605,0,NAFLD,3,Steatosis,36,31,75,0.2136
4606,0,NAFLD,3,Steatosis,36,31,76,0.2136
4607,0,NAFLD,3,Steatosis,36,31,77,0.2136
4608,0,NAFLD,3,Steatosis,36,31,78,0.2136
4609,0,NAFLD,3,Steatosis,36,31,79,0.2136
4610,0,NAFLD,3,Steatosis,36,31,80,0.2136
4611,0,NAFLD,3,Steatosis,36,31,81,0.2136
4612,0,NAFLD,3,Steatosis,36,31,82,0.2136
4613,0,NAFLD,3,Steatosis,36,31,83,0.2136
4614,0,NAFLD,3,Steatosis,36,31,84,0.2136
4615,0,NAFLD,3,Steatosis,36,31,85,0.2136
4616,0,NAFLD,3,Steatosis,36,31,86,0.2136
4617,0,NAFLD,3,Steatosis,36,31,87,0.2136
4618,0,NAFLD,3,Steatosis,36,31,88,0.2136
4619,0,NAFLD,3,Steatosis,36,31,89,0.2136
4620,0,NAFLD,3,Steatosis,36,31,90,0.2136
4621,0,NAFLD,3,Steatosis,36,31,91,0.2136
4622,0,NAFLD,3,Steatosis,36,31,92,0.2136
4623,0,NAFLD,3,Steatosis,36,31,93,0.2136
4624,0,NAFLD,3,Steatosis,36,31,94,0.2136
4625,0,NAFLD,3,Steatosis,36,31,95,0.2136
4626,0,NAFLD,3,Steatosis,36,31,96,0.2136
4627,0,NAFLD,3,Steatosis,36,31,97,0.2136
4628,0,NAFLD,3,Steatosis,36,31,98,0.2136
4629,0,NAFLD,3,Steatosis,36,31,99,0.2136
4630,0,NAFLD,3,Steatosis,36,31,100,0.2136
4631,0,NAFLD,3,Steatosis,36,31,101,0.2136
4632,0,NAFLD,3,Steatosis,36,31,102,0.2136
4633,0,NAFLD,3,Steatosis,36,31,103,0.2136
4634,0,NAFLD,3,Steatosis,36,31,104,0.2136
4635,0,NAFLD,3,Steatosis,36,31,105,0.2136
4636,0,NAFLD,3,Steatosis,36,31,106,0.2136
4637,0,NAFLD,3,Steatosis,36,31,107,0.2136
4638,0,NAFLD,3,Steatosis,36,31,108,0.2136
4639,0,NAFLD,3,Steatosis,36,31,109,0.2136
4640,0,NAFLD,3,Steatosis,36,31,110,0.2136
4641,0,NAFLD,3,Steatosis,37,32,20,0.4005
4642,0,NAFLD,3,Steatosis,37,32,21,0.4005
4643,0,NAFLD,3,Steatosis,37,32,22,0.4005
4644,0,NAFLD,3,Steatosis,37,32,23,0.4005
4645,0,NAFLD,3,Steatosis,37,32,24,0.4005
4646,0,NAFLD,3,Steatosis,37,32,25,0.4005
4647,0,NAFLD,3,Steatosis,37,32,26,0.4005
4648,0,NAFLD,3,Steatosis,37,32,27,0.4005
4649,0,NAFLD,3,Steatosis,37,32,28,0.4005
4650,0,NAFLD,3,Steatosis,37,32,29,0.4005
4651,0,NAFLD,3,Steatosis,37,32,30,0.4005
4652,0,NAFLD,3,Steatosis,37,32,31,0.4005
4653,0,NAFLD,3,Steatosis,37,32,32,0.4005
4654,0,NAFLD,3,Steatosis,37,32,33,0.4005
4655,0,NAFLD,3,Steatosis,37,32,34,0.4005
4656,0,NAFLD,3,Steatosis,37,32,35,0.4005
4657,0,NAFLD,3,Steatosis,37,32,36,0.4005
4658,0,NAFLD,3,Steatosis,37,32,37,0.4005
4659,0,NAFLD,3,Steatosis,37,32,38,0.4005
4660,0,NAFLD,3,Steatosis,37,32,39,0.4005
4661,0,NAFLD,3,Steatosis,37,32,40,0.4005
4662,0,NAFLD,3,Steatosis,37,32,41,0.4005
4663,0,NAFLD,3,Steatosis,37,32,42,0.4005
4664,0,NAFLD,3,Steatosis,37,32,43,0.4005
4665,0,NAFLD,3,Steatosis,37,32,44,0.4005
4666,0,NAFLD,3,Steatosis,37,32,45,0.4005
4667,0,NAFLD,3,Steatosis,37,32,46,0.4005
4668,0,NAFLD,3,Steatosis,37,32,47,0.4005
4669,0,NAFLD,3,Steatosis,37,32,48,0.4005
4670,0,NAFLD,3,Steatosis,37,32,49,0.4005
4671,0,NAFLD,3,Steatosis,37,32,50,0.4005
4672,0,NAFLD,3,Steatosis,37,32,51,0.4005
4673,0,NAFLD,3,Steatosis,37,32,52,0.4005
4674,0,NAFLD,3,Steatosis,37,32,53,0.4005
4675,0,NAFLD,3,Steatosis,37,32,54,0.4005
4676,0,NAFLD,3,Steatosis,37,32,55,0.4005
4677,0,NAFLD,3,Steatosis,37,32,56,0.4005
4678,0,NAFLD,3,Steatosis,37,32,57,0.4005
4679,0,NAFLD,3,Steatosis,37,32,58,0.4005
4680,0,NAFLD,3,Steatosis,37,32,59,0.4005
4681,0,NAFLD,3,Steatosis,37,32,60,0.4005
4682,0,NAFLD,3,Steatosis,37,32,61,0.4005
4683,0,NAFLD,3,Steatosis,37,32,62,0.4005
4684,0,NAFLD,3,Steatosis,37,32,63,0.4005
4685,0,NAFLD,3,Steatosis,37,32,64,0.4005
4686,0,NAFLD,3,Steatosis,37,32,65,0.4005
4687,0,NAFLD,3,Steatosis,37,32,66,0.4005
4688,0,NAFLD,3,Steatosis,37,32,67,0.4005
4689,0,NAFLD,3,Steatosis,37,32,68,0.4005
4690,0,NAFLD,3,Steatosis,37,32,69,0.4005
4691,0,NAFLD,3,Steatosis,37,32,70,0.4005
4692,0,NAFLD,3,Steatosis,37,32,71,0.4005
4693,0,NAFLD,3,Steatosis,37,32,72,0.4005
4694,0,NAFLD,3,Steatosis,37,32,73,0.4005
4695,0,NAFLD,3,Steatosis,37,32,74,0.4005
4696,0,NAFLD,3,Steatosis,37,32,75,0.4005
4697,0,NAFLD,3,Steatosis,37,32,76,0.4005
4698,0,NAFLD,3,Steatosis,37,32,77,0.4005
4699,0,NAFLD,3,Steatosis,37,32,78,0.4005
4700,0,NAFLD,3,Steatosis,37,32,79,0.4005
4701,0,NAFLD,3,Steatosis,37,32,80,0.4005
4702,0,NAFLD,3,Steatosis,37,32,81,0.4005
4703,0,NAFLD,3,Steatosis,37,32,82,0.4005
4704,0,NAFLD,3,Steatosis,37,32,83,0.4005
4705,0,NAFLD,3,Steatosis,37,32,84,0.4005
4706,0,NAFLD,3,Steatosis,37,32,85,0.4005
4707,0,NAFLD,3,Steatosis,37,32,86,0.4005
4708,0,NAFLD,3,Steatosis,37,32,87,0.4005
4709,0,NAFLD,3,Steatosis,37,32,88,0.4005
4710,0,NAFLD,3,Steatosis,37,32,89,0.4005
4711,0,NAFLD,3,Steatosis,37,32,90,0.4005
4712,0,NAFLD,3,Steatosis,37,32,91,0.4005
4713,0,NAFLD,3,Steatosis,37,32,92,0.4005
4714,0,NAFLD,3,Steatosis,37,32,93,0.4005
4715,0,NAFLD,3,Steatosis,37,32,94,0.4005
4716,0,NAFLD,3,Steatosis,37,32,95,0.4005
4717,0,NAFLD,3,Steatosis,37,32,96,0.4005
4718,0,NAFLD,3,Steatosis,37,32,97,0.4005
4719,0,NAFLD,3,Steatosis,37,32,98,0.4005
4720,0,NAFLD,3,Steatosis,37,32,99,0.4005
4721,0,NAFLD,3,Steatosis,37,32,100,0.4005
4722,0,NAFLD,3,Steatosis,37,32,101,0.4005
4723,0,NAFLD,3,Steatosis,37,32,102,0.4005
4724,0,NAFLD,3,Steatosis,37,32,103,0.4005
4725,0,NAFLD,3,Steatosis,37,32,104,0.4005
4726,0,NAFLD,3,Steatosis,37,32,105,0.4005
4727,0,NAFLD,3,Steatosis,37,32,106,0.4005
4728,0,NAFLD,3,Steatosis,37,32,107,0.4005
4729,0,NAFLD,3,Steatosis,37,32,108,0.4005
4730,0,NAFLD,3,Steatosis,37,32,109,0.4005
4731,0,NAFLD,3,Steatosis,37,32,110,0.4005
4732,0,NAFLD,3,Steatosis,37,30,20,0.267
4733,0,NAFLD,3,Steatosis,37,30,21,0.267
4734,0,NAFLD,3,Steatosis,37,30,22,0.267
4735,0,NAFLD,3,Steatosis,37,30,23,0.267
4736,0,NAFLD,3,Steatosis,37,30,24,0.267
4737,0,NAFLD,3,Steatosis,37,30,25,0.267
