Id,In_state_id,From_state_id,To_state_id,Adjustment,Effected_model_id,PSA_id
791,90,18,19,0.9888,2,0
792,91,18,19,0.9888,2,0
793,92,18,19,0.9888,2,0
794,93,18,19,0.9888,2,0
795,94,18,19,0.9888,2,0
796,95,18,19,0.8723,2,0
797,96,18,19,0.8723,2,0
798,97,18,19,0.8723,2,0
799,98,18,19,0.8723,2,0
800,99,18,19,0.8723,2,0
801,100,18,19,0.801933333,2,0
802,101,18,19,0.801933333,2,0
803,102,18,19,0.801933333,2,0
804,103,18,19,0.801933333,2,0
805,104,18,19,0.801933333,2,0
806,105,18,19,0.720033333,2,0
807,106,18,19,0.720033333,2,0
808,107,18,19,0.720033333,2,0
809,108,18,19,0.720033333,2,0
810,109,18,19,0.720033333,2,0
811,110,18,19,0.720033333,2,0
812,111,18,19,0.720033333,2,0
813,112,18,19,0.720033333,2,0
814,113,18,19,0.720033333,2,0
815,114,18,19,0.720033333,2,0
816,115,18,19,0.720033333,2,0
817,116,18,19,0.720033333,2,0
818,117,18,19,0.720033333,2,0
819,118,18,19,0.720033333,2,0
820,119,18,19,0.720033333,2,0
821,120,18,19,0.720033333,2,0
822,121,18,19,0.720033333,2,0
823,122,18,19,0.720033333,2,0
824,123,18,19,0.720033333,2,0
825,124,18,19,0.720033333,2,0
826,125,18,19,0.720033333,2,0
827,126,18,19,0.720033333,2,0
828,127,18,19,0.720033333,2,0
829,128,18,19,0.720033333,2,0
830,129,18,19,0.720033333,2,0
831,130,18,19,0.720033333,2,0
832,131,18,19,0.720033333,2,0
833,132,18,19,0.720033333,2,0
834,133,18,19,0.720033333,2,0
835,134,18,19,0.720033333,2,0
836,135,18,19,0.720033333,2,0
837,3,19,20,1,2,0
838,4,19,20,1,2,0
839,5,19,20,1,2,0
840,45,19,20,0.617688889,2,0
841,46,19,20,0.617688889,2,0
842,47,19,20,0.617688889,2,0
843,48,19,20,0.617688889,2,0
844,49,19,20,0.617688889,2,0
845,50,19,20,0.939902594,2,0
846,51,19,20,0.939902594,2,0
847,52,19,20,0.939902594,2,0
848,53,19,20,0.939902594,2,0
849,54,19,20,0.939902594,2,0
850,55,19,20,0.939902594,2,0
851,56,19,20,0.939902594,2,0
852,57,19,20,0.939902594,2,0
853,58,19,20,0.939902594,2,0
854,59,19,20,0.939902594,2,0
855,60,19,20,0.939902594,2,0
856,61,19,20,0.939902594,2,0
857,62,19,20,0.939902594,2,0
858,63,19,20,0.939902594,2,0
859,64,19,20,0.939902594,2,0
860,65,19,20,0.939902594,2,0
861,66,19,20,0.939902594,2,0
862,67,19,20,0.939902594,2,0
863,68,19,20,0.939902594,2,0
864,69,19,20,0.939902594,2,0
865,70,19,20,1.370621252,2,0
866,71,19,20,1.370621252,2,0
867,72,19,20,1.370621252,2,0
868,73,19,20,1.370621252,2,0
869,74,19,20,1.370621252,2,0
870,75,19,20,1.370621252,2,0
871,76,19,20,1.370621252,2,0
872,77,19,20,1.370621252,2,0
873,78,19,20,1.370621252,2,0
874,79,19,20,1.370621252,2,0
875,80,19,20,2.013749291,2,0
876,81,19,20,2.013749291,2,0
877,82,19,20,2.013749291,2,0
878,83,19,20,2.013749291,2,0
879,84,19,20,2.013749291,2,0
880,85,19,20,2.013749291,2,0
881,86,19,20,2.013749291,2,0
882,87,19,20,2.013749291,2,0
883,88,19,20,2.013749291,2,0
884,89,19,20,2.013749291,2,0
885,90,19,20,3.190382661,2,0
886,91,19,20,3.190382661,2,0
887,92,19,20,3.190382661,2,0
888,93,19,20,3.190382661,2,0
889,94,19,20,3.190382661,2,0
890,95,19,20,3.190382661,2,0
891,96,19,20,3.190382661,2,0
892,97,19,20,3.190382661,2,0
893,98,19,20,3.190382661,2,0
894,99,19,20,3.190382661,2,0
895,100,19,20,6.831264673,2,0
896,101,19,20,6.831264673,2,0
897,102,19,20,6.831264673,2,0
898,103,19,20,6.831264673,2,0
899,104,19,20,6.831264673,2,0
900,105,19,20,6.831264673,2,0
901,106,19,20,6.831264673,2,0
902,107,19,20,6.831264673,2,0
903,108,19,20,6.831264673,2,0
904,109,19,20,6.831264673,2,0
905,110,19,20,10.96263987,2,0
906,111,19,20,10.96263987,2,0
907,112,19,20,10.96263987,2,0
908,113,19,20,10.96263987,2,0
909,114,19,20,10.96263987,2,0
910,115,19,20,10.96263987,2,0
911,116,19,20,10.96263987,2,0
912,117,19,20,10.96263987,2,0
913,118,19,20,10.96263987,2,0
914,119,19,20,10.96263987,2,0
915,120,19,20,10.96263987,2,0
916,121,19,20,10.96263987,2,0
917,122,19,20,10.96263987,2,0
918,123,19,20,10.96263987,2,0
919,124,19,20,10.96263987,2,0
920,125,19,20,10.96263987,2,0
921,126,19,20,10.96263987,2,0
922,127,19,20,10.96263987,2,0
923,128,19,20,10.96263987,2,0
924,129,19,20,10.96263987,2,0
925,130,19,20,10.96263987,2,0
926,131,19,20,10.96263987,2,0
927,132,19,20,10.96263987,2,0
928,133,19,20,10.96263987,2,0
929,134,19,20,10.96263987,2,0
930,135,19,20,10.96263987,2,0
931,3,24,25,3,3,46
932,4,24,25,3,3,46
933,5,24,25,3,3,46
934,3,24,26,3,3,46
935,4,24,26,3,3,46
936,5,24,26,3,3,46
937,39,24,25,2.1,3,47
938,39,24,26,2.1,3,47
939,39,25,26,2.1,3,47
940,39,25,24,1,3,0
941,3,25,26,3,3,46
942,4,25,26,3,3,46
943,5,25,26,3,3,46
944,3,25,24,1,3,0
945,4,25,24,1,3,0
946,5,25,24,1,3,0
947,39,26,24,1,3,0
948,39,26,25,1,3,0
949,3,26,24,1,3,0
950,4,26,24,1,3,0
951,5,26,24,1,3,0
952,3,26,25,1,3,0
953,4,26,25,1,3,0
954,5,26,25,1,3,0
