,Model_id,Model_name,To_state_id,To_state_name,Sex_state_id,Race_state_id,Age,Probability
2141,3.0,BMI,26.0,Obese,35.0,30.0,24.0,0.561
2142,3.0,BMI,26.0,Obese,35.0,30.0,25.0,0.561
2143,3.0,BMI,26.0,Obese,35.0,30.0,26.0,0.561
2144,3.0,BMI,26.0,Obese,35.0,30.0,27.0,0.561
2145,3.0,BMI,26.0,Obese,35.0,30.0,28.0,0.561
2146,3.0,BMI,26.0,Obese,35.0,30.0,29.0,0.561
2147,3.0,BMI,26.0,Obese,35.0,30.0,30.0,0.561
2148,3.0,BMI,26.0,Obese,35.0,30.0,31.0,0.561
2149,3.0,BMI,26.0,Obese,35.0,30.0,32.0,0.561
2150,3.0,BMI,26.0,Obese,35.0,30.0,33.0,0.561
2151,3.0,BMI,26.0,Obese,35.0,30.0,34.0,0.561
2152,3.0,BMI,26.0,Obese,35.0,30.0,35.0,0.561
2153,3.0,BMI,26.0,Obese,35.0,30.0,36.0,0.561
2154,3.0,BMI,26.0,Obese,35.0,30.0,37.0,0.561
2155,3.0,BMI,26.0,Obese,35.0,30.0,38.0,0.561
2156,3.0,BMI,26.0,Obese,35.0,30.0,39.0,0.561
2157,3.0,BMI,26.0,Obese,35.0,30.0,40.0,0.561
2158,3.0,BMI,26.0,Obese,35.0,30.0,41.0,0.561
2159,3.0,BMI,26.0,Obese,35.0,30.0,42.0,0.561
2160,3.0,BMI,26.0,Obese,35.0,30.0,43.0,0.561
2161,3.0,BMI,26.0,Obese,35.0,30.0,44.0,0.561
2162,3.0,BMI,26.0,Obese,35.0,30.0,45.0,0.618
2163,3.0,BMI,26.0,Obese,35.0,30.0,46.0,0.618
2164,3.0,BMI,26.0,Obese,35.0,30.0,47.0,0.618
2165,3.0,BMI,26.0,Obese,35.0,30.0,48.0,0.618
2166,3.0,BMI,26.0,Obese,35.0,30.0,49.0,0.618
2167,3.0,BMI,26.0,Obese,35.0,30.0,50.0,0.618
2168,3.0,BMI,26.0,Obese,35.0,30.0,51.0,0.618
2169,3.0,BMI,26.0,Obese,35.0,30.0,52.0,0.618
2170,3.0,BMI,26.0,Obese,35.0,30.0,53.0,0.618
2171,3.0,BMI,26.0,Obese,35.0,30.0,54.0,0.618
2172,3.0,BMI,26.0,Obese,35.0,30.0,55.0,0.618
2173,3.0,BMI,26.0,Obese,35.0,30.0,56.0,0.618
2174,3.0,BMI,26.0,Obese,35.0,30.0,57.0,0.618
2175,3.0,BMI,26.0,Obese,35.0,30.0,58.0,0.618
2176,3.0,BMI,26.0,Obese,35.0,30.0,59.0,0.618
2177,3.0,BMI,26.0,Obese,35.0,30.0,60.0,0.618
2178,3.0,BMI,26.0,Obese,35.0,30.0,61.0,0.618
2179,3.0,BMI,26.0,Obese,35.0,30.0,62.0,0.618
2180,3.0,BMI,26.0,Obese,35.0,30.0,63.0,0.618
2181,3.0,BMI,26.0,Obese,35.0,30.0,64.0,0.618
2182,3.0,BMI,26.0,Obese,35.0,30.0,65.0,0.537
2183,3.0,BMI,26.0,Obese,35.0,30.0,66.0,0.537
2184,3.0,BMI,26.0,Obese,35.0,30.0,67.0,0.537
2185,3.0,BMI,26.0,Obese,35.0,30.0,68.0,0.537
2186,3.0,BMI,26.0,Obese,35.0,30.0,69.0,0.537
2187,3.0,BMI,26.0,Obese,35.0,30.0,70.0,0.537
2188,3.0,BMI,26.0,Obese,35.0,30.0,71.0,0.537
2189,3.0,BMI,26.0,Obese,35.0,30.0,72.0,0.537
2190,3.0,BMI,26.0,Obese,35.0,30.0,73.0,0.537
2191,3.0,BMI,26.0,Obese,35.0,30.0,74.0,0.537
2192,3.0,BMI,26.0,Obese,35.0,30.0,75.0,0.537
2193,3.0,BMI,26.0,Obese,35.0,30.0,76.0,0.537
2194,3.0,BMI,26.0,Obese,35.0,30.0,77.0,0.537
2195,3.0,BMI,26.0,Obese,35.0,30.0,78.0,0.537
2196,3.0,BMI,26.0,Obese,35.0,30.0,79.0,0.537
2197,3.0,BMI,26.0,Obese,35.0,30.0,80.0,0.537
2198,3.0,BMI,26.0,Obese,35.0,30.0,81.0,0.537
2199,3.0,BMI,26.0,Obese,35.0,30.0,82.0,0.537
2200,3.0,BMI,26.0,Obese,35.0,30.0,83.0,0.537
2201,3.0,BMI,26.0,Obese,35.0,30.0,84.0,0.537
2202,3.0,BMI,26.0,Obese,35.0,30.0,85.0,0.537
2203,3.0,BMI,26.0,Obese,35.0,30.0,86.0,0.537
2204,3.0,BMI,26.0,Obese,35.0,30.0,87.0,0.537
2205,3.0,BMI,26.0,Obese,35.0,30.0,88.0,0.537
2206,3.0,BMI,26.0,Obese,35.0,30.0,89.0,0.537
2207,3.0,BMI,26.0,Obese,35.0,30.0,90.0,0.537
2208,3.0,BMI,26.0,Obese,35.0,30.0,91.0,0.537
2209,3.0,BMI,26.0,Obese,35.0,30.0,92.0,0.537
2210,3.0,BMI,26.0,Obese,35.0,30.0,93.0,0.537
2211,3.0,BMI,26.0,Obese,35.0,30.0,94.0,0.537
2212,3.0,BMI,26.0,Obese,35.0,30.0,95.0,0.537
2213,3.0,BMI,26.0,Obese,35.0,30.0,96.0,0.537
2214,3.0,BMI,26.0,Obese,35.0,30.0,97.0,0.537
2215,3.0,BMI,26.0,Obese,35.0,30.0,98.0,0.537
2216,3.0,BMI,26.0,Obese,35.0,30.0,99.0,0.537
2217,3.0,BMI,26.0,Obese,35.0,30.0,100.0,0.537
2218,3.0,BMI,26.0,Obese,35.0,30.0,101.0,0.537
2219,3.0,BMI,26.0,Obese,35.0,30.0,102.0,0.537
2220,3.0,BMI,26.0,Obese,35.0,30.0,103.0,0.537
2221,3.0,BMI,26.0,Obese,35.0,30.0,104.0,0.537
2222,3.0,BMI,26.0,Obese,35.0,30.0,105.0,0.537
2223,3.0,BMI,26.0,Obese,35.0,30.0,106.0,0.537
2224,3.0,BMI,26.0,Obese,35.0,30.0,107.0,0.537
2225,3.0,BMI,26.0,Obese,35.0,30.0,108.0,0.537
2226,3.0,BMI,26.0,Obese,35.0,30.0,109.0,0.537
2227,3.0,BMI,26.0,Obese,35.0,30.0,110.0,0.537
2228,3.0,BMI,24.0,Healthy weight,34.0,31.0,20.0,0.237
2229,3.0,BMI,24.0,Healthy weight,34.0,31.0,21.0,0.237
2230,3.0,BMI,24.0,Healthy weight,34.0,31.0,22.0,0.237
2231,3.0,BMI,24.0,Healthy weight,34.0,31.0,23.0,0.237
2232,3.0,BMI,24.0,Healthy weight,34.0,31.0,24.0,0.237
2233,3.0,BMI,24.0,Healthy weight,34.0,31.0,25.0,0.237
2234,3.0,BMI,24.0,Healthy weight,34.0,31.0,26.0,0.237
2235,3.0,BMI,24.0,Healthy weight,34.0,31.0,27.0,0.237
2236,3.0,BMI,24.0,Healthy weight,34.0,31.0,28.0,0.237
2237,3.0,BMI,24.0,Healthy weight,34.0,31.0,29.0,0.237
2238,3.0,BMI,24.0,Healthy weight,34.0,31.0,30.0,0.237
2239,3.0,BMI,24.0,Healthy weight,34.0,31.0,31.0,0.237
2240,3.0,BMI,24.0,Healthy weight,34.0,31.0,32.0,0.237
2241,3.0,BMI,24.0,Healthy weight,34.0,31.0,33.0,0.237
2242,3.0,BMI,24.0,Healthy weight,34.0,31.0,34.0,0.237
2243,3.0,BMI,24.0,Healthy weight,34.0,31.0,35.0,0.237
2244,3.0,BMI,24.0,Healthy weight,34.0,31.0,36.0,0.237
2245,3.0,BMI,24.0,Healthy weight,34.0,31.0,37.0,0.237
2246,3.0,BMI,24.0,Healthy weight,34.0,31.0,38.0,0.237
2247,3.0,BMI,24.0,Healthy weight,34.0,31.0,39.0,0.237
2248,3.0,BMI,24.0,Healthy weight,34.0,31.0,40.0,0.237
2249,3.0,BMI,24.0,Healthy weight,34.0,31.0,41.0,0.237
2250,3.0,BMI,24.0,Healthy weight,34.0,31.0,42.0,0.237
2251,3.0,BMI,24.0,Healthy weight,34.0,31.0,43.0,0.237
2252,3.0,BMI,24.0,Healthy weight,34.0,31.0,44.0,0.237
2253,3.0,BMI,24.0,Healthy weight,34.0,31.0,45.0,0.152
2254,3.0,BMI,24.0,Healthy weight,34.0,31.0,46.0,0.152
2255,3.0,BMI,24.0,Healthy weight,34.0,31.0,47.0,0.152
2256,3.0,BMI,24.0,Healthy weight,34.0,31.0,48.0,0.152
2257,3.0,BMI,24.0,Healthy weight,34.0,31.0,49.0,0.152
2258,3.0,BMI,24.0,Healthy weight,34.0,31.0,50.0,0.152
2259,3.0,BMI,24.0,Healthy weight,34.0,31.0,51.0,0.152
2260,3.0,BMI,24.0,Healthy weight,34.0,31.0,52.0,0.152
2261,3.0,BMI,24.0,Healthy weight,34.0,31.0,53.0,0.152
2262,3.0,BMI,24.0,Healthy weight,34.0,31.0,54.0,0.152
2263,3.0,BMI,24.0,Healthy weight,34.0,31.0,55.0,0.152
2264,3.0,BMI,24.0,Healthy weight,34.0,31.0,56.0,0.152
2265,3.0,BMI,24.0,Healthy weight,34.0,31.0,57.0,0.152
2266,3.0,BMI,24.0,Healthy weight,34.0,31.0,58.0,0.152
2267,3.0,BMI,24.0,Healthy weight,34.0,31.0,59.0,0.152
2268,3.0,BMI,24.0,Healthy weight,34.0,31.0,60.0,0.152
2269,3.0,BMI,24.0,Healthy weight,34.0,31.0,61.0,0.152
2270,3.0,BMI,24.0,Healthy weight,34.0,31.0,62.0,0.152
2271,3.0,BMI,24.0,Healthy weight,34.0,31.0,63.0,0.152
2272,3.0,BMI,24.0,Healthy weight,34.0,31.0,64.0,0.152
2273,3.0,BMI,24.0,Healthy weight,34.0,31.0,65.0,0.125
2274,3.0,BMI,24.0,Healthy weight,34.0,31.0,66.0,0.125
2275,3.0,BMI,24.0,Healthy weight,34.0,31.0,67.0,0.125
2276,3.0,BMI,24.0,Healthy weight,34.0,31.0,68.0,0.125
2277,3.0,BMI,24.0,Healthy weight,34.0,31.0,69.0,0.125
2278,3.0,BMI,24.0,Healthy weight,34.0,31.0,70.0,0.125
2279,3.0,BMI,24.0,Healthy weight,34.0,31.0,71.0,0.125
2280,3.0,BMI,24.0,Healthy weight,34.0,31.0,72.0,0.125
2281,3.0,BMI,24.0,Healthy weight,34.0,31.0,73.0,0.125
2282,3.0,BMI,24.0,Healthy weight,34.0,31.0,74.0,0.125
2283,3.0,BMI,24.0,Healthy weight,34.0,31.0,75.0,0.125
2284,3.0,BMI,24.0,Healthy weight,34.0,31.0,76.0,0.125
2285,3.0,BMI,24.0,Healthy weight,34.0,31.0,77.0,0.125
2286,3.0,BMI,24.0,Healthy weight,34.0,31.0,78.0,0.125
2287,3.0,BMI,24.0,Healthy weight,34.0,31.0,79.0,0.125
2288,3.0,BMI,24.0,Healthy weight,34.0,31.0,80.0,0.125
2289,3.0,BMI,24.0,Healthy weight,34.0,31.0,81.0,0.125
2290,3.0,BMI,24.0,Healthy weight,34.0,31.0,82.0,0.125
2291,3.0,BMI,24.0,Healthy weight,34.0,31.0,83.0,0.125
2292,3.0,BMI,24.0,Healthy weight,34.0,31.0,84.0,0.125
2293,3.0,BMI,24.0,Healthy weight,34.0,31.0,85.0,0.125
2294,3.0,BMI,24.0,Healthy weight,34.0,31.0,86.0,0.125
2295,3.0,BMI,24.0,Healthy weight,34.0,31.0,87.0,0.125
2296,3.0,BMI,24.0,Healthy weight,34.0,31.0,88.0,0.125
2297,3.0,BMI,24.0,Healthy weight,34.0,31.0,89.0,0.125
2298,3.0,BMI,24.0,Healthy weight,34.0,31.0,90.0,0.125
2299,3.0,BMI,24.0,Healthy weight,34.0,31.0,91.0,0.125
2300,3.0,BMI,24.0,Healthy weight,34.0,31.0,92.0,0.125
2301,3.0,BMI,24.0,Healthy weight,34.0,31.0,93.0,0.125
2302,3.0,BMI,24.0,Healthy weight,34.0,31.0,94.0,0.125
2303,3.0,BMI,24.0,Healthy weight,34.0,31.0,95.0,0.125
2304,3.0,BMI,24.0,Healthy weight,34.0,31.0,96.0,0.125
2305,3.0,BMI,24.0,Healthy weight,34.0,31.0,97.0,0.125
2306,3.0,BMI,24.0,Healthy weight,34.0,31.0,98.0,0.125
2307,3.0,BMI,24.0,Healthy weight,34.0,31.0,99.0,0.125
2308,3.0,BMI,24.0,Healthy weight,34.0,31.0,100.0,0.125
2309,3.0,BMI,24.0,Healthy weight,34.0,31.0,101.0,0.125
2310,3.0,BMI,24.0,Healthy weight,34.0,31.0,102.0,0.125
2311,3.0,BMI,24.0,Healthy weight,34.0,31.0,103.0,0.125
2312,3.0,BMI,24.0,Healthy weight,34.0,31.0,104.0,0.125
2313,3.0,BMI,24.0,Healthy weight,34.0,31.0,105.0,0.125
2314,3.0,BMI,24.0,Healthy weight,34.0,31.0,106.0,0.125
2315,3.0,BMI,24.0,Healthy weight,34.0,31.0,107.0,0.125
2316,3.0,BMI,24.0,Healthy weight,34.0,31.0,108.0,0.125
2317,3.0,BMI,24.0,Healthy weight,34.0,31.0,109.0,0.125
2318,3.0,BMI,24.0,Healthy weight,34.0,31.0,110.0,0.125
2319,3.0,BMI,24.0,Healthy weight,34.0,29.0,18.0,0.327
2320,3.0,BMI,24.0,Healthy weight,34.0,29.0,19.0,0.327
2321,3.0,BMI,24.0,Healthy weight,34.0,29.0,20.0,0.327
2322,3.0,BMI,24.0,Healthy weight,34.0,29.0,21.0,0.327
2323,3.0,BMI,24.0,Healthy weight,34.0,29.0,22.0,0.327
2324,3.0,BMI,24.0,Healthy weight,34.0,29.0,23.0,0.327
2325,3.0,BMI,24.0,Healthy weight,34.0,29.0,24.0,0.327
2326,3.0,BMI,24.0,Healthy weight,34.0,29.0,25.0,0.327
2327,3.0,BMI,24.0,Healthy weight,34.0,29.0,26.0,0.327
2328,3.0,BMI,24.0,Healthy weight,34.0,29.0,27.0,0.327
2329,3.0,BMI,24.0,Healthy weight,34.0,29.0,28.0,0.327
2330,3.0,BMI,24.0,Healthy weight,34.0,29.0,29.0,0.327
2331,3.0,BMI,24.0,Healthy weight,34.0,29.0,30.0,0.327
2332,3.0,BMI,24.0,Healthy weight,34.0,29.0,31.0,0.327
2333,3.0,BMI,24.0,Healthy weight,34.0,29.0,32.0,0.327
2334,3.0,BMI,24.0,Healthy weight,34.0,29.0,33.0,0.327
2335,3.0,BMI,24.0,Healthy weight,34.0,29.0,34.0,0.327
2336,3.0,BMI,24.0,Healthy weight,34.0,29.0,35.0,0.327
2337,3.0,BMI,24.0,Healthy weight,34.0,29.0,36.0,0.327
2338,3.0,BMI,24.0,Healthy weight,34.0,29.0,37.0,0.327
2339,3.0,BMI,24.0,Healthy weight,34.0,29.0,38.0,0.327
2340,3.0,BMI,24.0,Healthy weight,34.0,29.0,39.0,0.327
2341,3.0,BMI,24.0,Healthy weight,34.0,29.0,40.0,0.327
2342,3.0,BMI,24.0,Healthy weight,34.0,29.0,41.0,0.327
2343,3.0,BMI,24.0,Healthy weight,34.0,29.0,42.0,0.327
2344,3.0,BMI,24.0,Healthy weight,34.0,29.0,43.0,0.327
2345,3.0,BMI,24.0,Healthy weight,34.0,29.0,44.0,0.327
2346,3.0,BMI,24.0,Healthy weight,34.0,29.0,45.0,0.20199999999999999
2347,3.0,BMI,24.0,Healthy weight,34.0,29.0,46.0,0.20199999999999999
2348,3.0,BMI,24.0,Healthy weight,34.0,29.0,47.0,0.20199999999999999
2349,3.0,BMI,24.0,Healthy weight,34.0,29.0,48.0,0.20199999999999999
2350,3.0,BMI,24.0,Healthy weight,34.0,29.0,49.0,0.20199999999999999
2351,3.0,BMI,24.0,Healthy weight,34.0,29.0,50.0,0.20199999999999999
2352,3.0,BMI,24.0,Healthy weight,34.0,29.0,51.0,0.20199999999999999
2353,3.0,BMI,24.0,Healthy weight,34.0,29.0,52.0,0.20199999999999999
2354,3.0,BMI,24.0,Healthy weight,34.0,29.0,53.0,0.20199999999999999
2355,3.0,BMI,24.0,Healthy weight,34.0,29.0,54.0,0.20199999999999999
2356,3.0,BMI,24.0,Healthy weight,34.0,29.0,55.0,0.20199999999999999
2357,3.0,BMI,24.0,Healthy weight,34.0,29.0,56.0,0.20199999999999999
2358,3.0,BMI,24.0,Healthy weight,34.0,29.0,57.0,0.20199999999999999
2359,3.0,BMI,24.0,Healthy weight,34.0,29.0,58.0,0.20199999999999999
2360,3.0,BMI,24.0,Healthy weight,34.0,29.0,59.0,0.20199999999999999
2361,3.0,BMI,24.0,Healthy weight,34.0,29.0,60.0,0.20199999999999999
2362,3.0,BMI,24.0,Healthy weight,34.0,29.0,61.0,0.20199999999999999
2363,3.0,BMI,24.0,Healthy weight,34.0,29.0,62.0,0.20199999999999999
2364,3.0,BMI,24.0,Healthy weight,34.0,29.0,63.0,0.20199999999999999
2365,3.0,BMI,24.0,Healthy weight,34.0,29.0,64.0,0.20199999999999999
2366,3.0,BMI,24.0,Healthy weight,34.0,29.0,65.0,0.20600000000000002
2367,3.0,BMI,24.0,Healthy weight,34.0,29.0,66.0,0.20600000000000002
2368,3.0,BMI,24.0,Healthy weight,34.0,29.0,67.0,0.20600000000000002
2369,3.0,BMI,24.0,Healthy weight,34.0,29.0,68.0,0.20600000000000002
2370,3.0,BMI,24.0,Healthy weight,34.0,29.0,69.0,0.20600000000000002
2371,3.0,BMI,24.0,Healthy weight,34.0,29.0,70.0,0.20600000000000002
2372,3.0,BMI,24.0,Healthy weight,34.0,29.0,71.0,0.20600000000000002
2373,3.0,BMI,24.0,Healthy weight,34.0,29.0,72.0,0.20600000000000002
2374,3.0,BMI,24.0,Healthy weight,34.0,29.0,73.0,0.20600000000000002
2375,3.0,BMI,24.0,Healthy weight,34.0,29.0,74.0,0.20600000000000002
2376,3.0,BMI,24.0,Healthy weight,34.0,29.0,75.0,0.20600000000000002
2377,3.0,BMI,24.0,Healthy weight,34.0,29.0,76.0,0.20600000000000002
2378,3.0,BMI,24.0,Healthy weight,34.0,29.0,77.0,0.20600000000000002
2379,3.0,BMI,24.0,Healthy weight,34.0,29.0,78.0,0.20600000000000002
2380,3.0,BMI,24.0,Healthy weight,34.0,29.0,79.0,0.20600000000000002
2381,3.0,BMI,24.0,Healthy weight,34.0,29.0,80.0,0.20600000000000002
2382,3.0,BMI,24.0,Healthy weight,34.0,29.0,81.0,0.20600000000000002
2383,3.0,BMI,24.0,Healthy weight,34.0,29.0,82.0,0.20600000000000002
2384,3.0,BMI,24.0,Healthy weight,34.0,29.0,83.0,0.20600000000000002
2385,3.0,BMI,24.0,Healthy weight,34.0,29.0,84.0,0.20600000000000002
2386,3.0,BMI,24.0,Healthy weight,34.0,29.0,85.0,0.20600000000000002
2387,3.0,BMI,24.0,Healthy weight,34.0,29.0,86.0,0.20600000000000002
2388,3.0,BMI,24.0,Healthy weight,34.0,29.0,87.0,0.20600000000000002
2389,3.0,BMI,24.0,Healthy weight,34.0,29.0,88.0,0.20600000000000002
2390,3.0,BMI,24.0,Healthy weight,34.0,29.0,89.0,0.20600000000000002
2391,3.0,BMI,24.0,Healthy weight,34.0,29.0,90.0,0.20600000000000002
2392,3.0,BMI,24.0,Healthy weight,34.0,29.0,91.0,0.20600000000000002
2393,3.0,BMI,24.0,Healthy weight,34.0,29.0,92.0,0.20600000000000002
2394,3.0,BMI,24.0,Healthy weight,34.0,29.0,93.0,0.20600000000000002
2395,3.0,BMI,24.0,Healthy weight,34.0,29.0,94.0,0.20600000000000002
2396,3.0,BMI,24.0,Healthy weight,34.0,29.0,95.0,0.20600000000000002
2397,3.0,BMI,24.0,Healthy weight,34.0,29.0,96.0,0.20600000000000002
2398,3.0,BMI,24.0,Healthy weight,34.0,29.0,97.0,0.20600000000000002
2399,3.0,BMI,24.0,Healthy weight,34.0,29.0,98.0,0.20600000000000002
2400,3.0,BMI,24.0,Healthy weight,34.0,29.0,99.0,0.20600000000000002
2401,3.0,BMI,24.0,Healthy weight,34.0,29.0,100.0,0.20600000000000002
2402,3.0,BMI,24.0,Healthy weight,34.0,29.0,101.0,0.20600000000000002
2403,3.0,BMI,24.0,Healthy weight,34.0,29.0,102.0,0.20600000000000002
2404,3.0,BMI,24.0,Healthy weight,34.0,29.0,103.0,0.20600000000000002
2405,3.0,BMI,24.0,Healthy weight,34.0,29.0,104.0,0.20600000000000002
2406,3.0,BMI,24.0,Healthy weight,34.0,29.0,105.0,0.20600000000000002
2407,3.0,BMI,24.0,Healthy weight,34.0,29.0,106.0,0.20600000000000002
2408,3.0,BMI,24.0,Healthy weight,34.0,29.0,107.0,0.20600000000000002
2409,3.0,BMI,24.0,Healthy weight,34.0,29.0,108.0,0.20600000000000002
2410,3.0,BMI,24.0,Healthy weight,34.0,29.0,109.0,0.20600000000000002
2411,3.0,BMI,24.0,Healthy weight,34.0,29.0,110.0,0.20600000000000002
2412,3.0,BMI,24.0,Healthy weight,34.0,30.0,18.0,0.344
2413,3.0,BMI,24.0,Healthy weight,34.0,30.0,19.0,0.344
2414,3.0,BMI,24.0,Healthy weight,34.0,30.0,20.0,0.344
2415,3.0,BMI,24.0,Healthy weight,34.0,30.0,21.0,0.344
2416,3.0,BMI,24.0,Healthy weight,34.0,30.0,22.0,0.344
2417,3.0,BMI,24.0,Healthy weight,34.0,30.0,23.0,0.344
2418,3.0,BMI,24.0,Healthy weight,34.0,30.0,24.0,0.344
2419,3.0,BMI,24.0,Healthy weight,34.0,30.0,25.0,0.344
2420,3.0,BMI,24.0,Healthy weight,34.0,30.0,26.0,0.344
2421,3.0,BMI,24.0,Healthy weight,34.0,30.0,27.0,0.344
2422,3.0,BMI,24.0,Healthy weight,34.0,30.0,28.0,0.344
2423,3.0,BMI,24.0,Healthy weight,34.0,30.0,29.0,0.344
2424,3.0,BMI,24.0,Healthy weight,34.0,30.0,30.0,0.344
2425,3.0,BMI,24.0,Healthy weight,34.0,30.0,31.0,0.344
2426,3.0,BMI,24.0,Healthy weight,34.0,30.0,32.0,0.344
2427,3.0,BMI,24.0,Healthy weight,34.0,30.0,33.0,0.344
2428,3.0,BMI,24.0,Healthy weight,34.0,30.0,34.0,0.344
2429,3.0,BMI,24.0,Healthy weight,34.0,30.0,35.0,0.344
2430,3.0,BMI,24.0,Healthy weight,34.0,30.0,36.0,0.344
2431,3.0,BMI,24.0,Healthy weight,34.0,30.0,37.0,0.344
2432,3.0,BMI,24.0,Healthy weight,34.0,30.0,38.0,0.344
2433,3.0,BMI,24.0,Healthy weight,34.0,30.0,39.0,0.344
2434,3.0,BMI,24.0,Healthy weight,34.0,30.0,40.0,0.344
2435,3.0,BMI,24.0,Healthy weight,34.0,30.0,41.0,0.344
2436,3.0,BMI,24.0,Healthy weight,34.0,30.0,42.0,0.344
2437,3.0,BMI,24.0,Healthy weight,34.0,30.0,43.0,0.344
2438,3.0,BMI,24.0,Healthy weight,34.0,30.0,44.0,0.344
2439,3.0,BMI,24.0,Healthy weight,34.0,30.0,45.0,0.251
2440,3.0,BMI,24.0,Healthy weight,34.0,30.0,46.0,0.251
2441,3.0,BMI,24.0,Healthy weight,34.0,30.0,47.0,0.251
2442,3.0,BMI,24.0,Healthy weight,34.0,30.0,48.0,0.251
2443,3.0,BMI,24.0,Healthy weight,34.0,30.0,49.0,0.251
2444,3.0,BMI,24.0,Healthy weight,34.0,30.0,50.0,0.251
2445,3.0,BMI,24.0,Healthy weight,34.0,30.0,51.0,0.251
2446,3.0,BMI,24.0,Healthy weight,34.0,30.0,52.0,0.251
2447,3.0,BMI,24.0,Healthy weight,34.0,30.0,53.0,0.251
2448,3.0,BMI,24.0,Healthy weight,34.0,30.0,54.0,0.251
2449,3.0,BMI,24.0,Healthy weight,34.0,30.0,55.0,0.251
2450,3.0,BMI,24.0,Healthy weight,34.0,30.0,56.0,0.251
2451,3.0,BMI,24.0,Healthy weight,34.0,30.0,57.0,0.251
2452,3.0,BMI,24.0,Healthy weight,34.0,30.0,58.0,0.251
2453,3.0,BMI,24.0,Healthy weight,34.0,30.0,59.0,0.251
2454,3.0,BMI,24.0,Healthy weight,34.0,30.0,60.0,0.251
2455,3.0,BMI,24.0,Healthy weight,34.0,30.0,61.0,0.251
2456,3.0,BMI,24.0,Healthy weight,34.0,30.0,62.0,0.251
2457,3.0,BMI,24.0,Healthy weight,34.0,30.0,63.0,0.251
2458,3.0,BMI,24.0,Healthy weight,34.0,30.0,64.0,0.251
2459,3.0,BMI,24.0,Healthy weight,34.0,30.0,65.0,0.263
2460,3.0,BMI,24.0,Healthy weight,34.0,30.0,66.0,0.263
2461,3.0,BMI,24.0,Healthy weight,34.0,30.0,67.0,0.263
2462,3.0,BMI,24.0,Healthy weight,34.0,30.0,68.0,0.263
2463,3.0,BMI,24.0,Healthy weight,34.0,30.0,69.0,0.263
2464,3.0,BMI,24.0,Healthy weight,34.0,30.0,70.0,0.263
2465,3.0,BMI,24.0,Healthy weight,34.0,30.0,71.0,0.263
2466,3.0,BMI,24.0,Healthy weight,34.0,30.0,72.0,0.263
2467,3.0,BMI,24.0,Healthy weight,34.0,30.0,73.0,0.263
2468,3.0,BMI,24.0,Healthy weight,34.0,30.0,74.0,0.263
2469,3.0,BMI,24.0,Healthy weight,34.0,30.0,75.0,0.263
2470,3.0,BMI,24.0,Healthy weight,34.0,30.0,76.0,0.263
2471,3.0,BMI,24.0,Healthy weight,34.0,30.0,77.0,0.263
2472,3.0,BMI,24.0,Healthy weight,34.0,30.0,78.0,0.263
2473,3.0,BMI,24.0,Healthy weight,34.0,30.0,79.0,0.263
2474,3.0,BMI,24.0,Healthy weight,34.0,30.0,80.0,0.263
2475,3.0,BMI,24.0,Healthy weight,34.0,30.0,81.0,0.263
2476,3.0,BMI,24.0,Healthy weight,34.0,30.0,82.0,0.263
2477,3.0,BMI,24.0,Healthy weight,34.0,30.0,83.0,0.263
2478,3.0,BMI,24.0,Healthy weight,34.0,30.0,84.0,0.263
2479,3.0,BMI,24.0,Healthy weight,34.0,30.0,85.0,0.263
2480,3.0,BMI,24.0,Healthy weight,34.0,30.0,86.0,0.263
2481,3.0,BMI,24.0,Healthy weight,34.0,30.0,87.0,0.263
2482,3.0,BMI,24.0,Healthy weight,34.0,30.0,88.0,0.263
2483,3.0,BMI,24.0,Healthy weight,34.0,30.0,89.0,0.263
2484,3.0,BMI,24.0,Healthy weight,34.0,30.0,90.0,0.263
2485,3.0,BMI,24.0,Healthy weight,34.0,30.0,91.0,0.263
2486,3.0,BMI,24.0,Healthy weight,34.0,30.0,92.0,0.263
2487,3.0,BMI,24.0,Healthy weight,34.0,30.0,93.0,0.263
2488,3.0,BMI,24.0,Healthy weight,34.0,30.0,94.0,0.263
2489,3.0,BMI,24.0,Healthy weight,34.0,30.0,95.0,0.263
2490,3.0,BMI,24.0,Healthy weight,34.0,30.0,96.0,0.263
2491,3.0,BMI,24.0,Healthy weight,34.0,30.0,97.0,0.263
2492,3.0,BMI,24.0,Healthy weight,34.0,30.0,98.0,0.263
2493,3.0,BMI,24.0,Healthy weight,34.0,30.0,99.0,0.263
2494,3.0,BMI,24.0,Healthy weight,34.0,30.0,100.0,0.263
2495,3.0,BMI,24.0,Healthy weight,34.0,30.0,101.0,0.263
2496,3.0,BMI,24.0,Healthy weight,34.0,30.0,102.0,0.263
2497,3.0,BMI,24.0,Healthy weight,34.0,30.0,103.0,0.263
2498,3.0,BMI,24.0,Healthy weight,34.0,30.0,104.0,0.263
2499,3.0,BMI,24.0,Healthy weight,34.0,30.0,105.0,0.263
2500,3.0,BMI,24.0,Healthy weight,34.0,30.0,106.0,0.263
2501,3.0,BMI,24.0,Healthy weight,34.0,30.0,107.0,0.263
2502,3.0,BMI,24.0,Healthy weight,34.0,30.0,108.0,0.263
2503,3.0,BMI,24.0,Healthy weight,34.0,30.0,109.0,0.263
2504,3.0,BMI,24.0,Healthy weight,34.0,30.0,110.0,0.263
2505,3.0,BMI,24.0,Healthy weight,35.0,31.0,18.0,0.3
